,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
1283,6.0,136.5555556,0.0,0.0,59.0,3224.819084,0.002985075,0.011923715,8.567426866,0.0,5.0,2.0,4.0,2.0,2.0,1.0,1.0,True
11041,7.0,261.5,0.0,0.0,117.0,3484.269118,0.0025,0.014375,0.0,0.0,1.0,2.0,2.0,6.0,1.0,1.0,0.0,False
1193,2.0,20.0,0.0,0.0,17.0,584.5,0.0,0.011111111000000002,0.0,0.0,5.0,2.0,2.0,9.0,2.0,1.0,0.0,False
7973,3.0,52.53333333,0.0,0.0,16.0,2059.3,0.0,0.027777778,26.18852293,0.0,3.0,5.0,11.0,1.0,1.0,1.0,0.0,True
15238,1.184948271888257,71.39350869817899,2.0,32.789228485033625,97.59567246545267,4430.951013261103,0.0018494827188825676,0.009199758753732714,0.0,0.0,7.0,1.9075258640558714,2.0,1.184948271888257,2.0,1.0,0.0,True
2208,2.0,418.6666667,0.0,0.0,21.0,1845.6666670000002,0.018787879,0.023939394,23.069000000000003,0.0,6.0,2.0,2.0,1.0,5.0,1.0,0.0,False
6090,0.0,0.0,0.0,0.0,8.0,286.7,0.05,0.075,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,False
7056,0.0,0.0,0.0,0.0,8.0,159.9,0.0,0.0,0.0,0.0,8.0,2.0,2.0,2.0,6.0,0.0,0.0,False
12377,2.416973686998083,54.15497809015293,0.0,0.0,24.05535087533461,778.3237376002437,0.0036332660094282837,0.029911033387739275,5.465240043007818,0.0,5.944649124665389,2.0,3.416973686998083,1.9446491246653888,1.5276754376673056,1.0,1.0,True
3574,0.0,0.0,9.0,1779.1666670000002,12.0,1886.5,0.0070175440000000006,0.019298246,0.0,0.6,6.0,2.0,2.0,6.0,3.0,0.0,0.0,False
13923,0.0,0.0,0.0,0.0,8.139119771341857,846.5878270200076,0.021449334389163008,0.022081696979847822,25.166739591481807,0.0,6.791320342987214,1.0347799428354643,1.1738997141773213,6.791320342987214,5.034779942835464,0.0,0.0,True
2234,5.0,69.0,4.0,163.0,50.0,2424.75,0.0,0.023333332999999998,2.973214286,0.0,6.0,2.0,2.0,3.0,3.0,1.0,0.0,False
16557,0.0,0.0,0.0,0.0,11.369579892908728,246.16596451884135,0.009588535331280588,0.0269409763362121,0.0,0.0,7.0,1.328802513386409,1.328802513386409,1.0,2.0,0.6711974866135909,0.0,True
19346,7.533750063540489,76.77327717546615,2.533750063540489,7.668750317702445,120.32499872919021,5376.041388924987,0.0018316959791266772,0.012742464359298586,8.956838736239101,0.0,7.0,2.0,1.533750063540489,1.0,6.803750571864401,1.0,0.0,True
14230,3.6745539326302117,582.4674168547136,0.38207913323288734,3.4387121990959857,23.551978330822184,1386.3146497421753,0.0,0.022567174544407265,30.03492323221981,0.0,6.0,2.0,3.146237399698662,3.0,1.3820791332328874,0.6179208667671127,0.0,True
8591,6.0,148.20833330000002,2.0,139.5,98.0,3714.352664,0.005,0.013429932,0.0,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,False
17573,3.0,64.65399819291363,0.8838411792772424,0.0,29.65152353783173,650.4300218060877,0.0014519852590344703,0.013823012888138801,13.076120374703585,0.0,3.3484764621682728,2.0,2.0,3.1161588207227577,1.3484764621682728,1.0,0.8838411792772424,True
17484,4.86433986154601,129.40129502061544,0.745735944618404,23.117814283170524,44.42403663688835,1670.2844364176349,0.0,0.006770517520731333,44.72518308019236,0.0,5.372867972309202,3.2542640553815962,1.3728679723092019,1.745735944618404,2.0,1.0,0.0,True
341,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,5.0,2.0,2.0,4.0,1.0,1.0,0.0,False
2024,0.0,0.0,0.0,0.0,68.0,809.2456348999999,0.002985075,0.005970149,109.9124051,0.0,5.0,2.0,5.0,4.0,2.0,1.0,0.0,True
18180,0.6029832438165948,9.165345306012242,0.0,0.0,9.41193297526638,205.60350086183405,0.0033499071780847462,0.030149162190829745,30.422762818601342,0.0,2.4119329752663794,1.602983243816595,1.602983243816595,3.4119329752663794,3.1910502685502156,0.6029832438165948,0.0,True
10738,4.0,240.16666669999998,0.0,0.0,73.0,2371.371545,0.013333333000000001,0.033805229,0.0,0.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,False
5497,1.0,48.4,0.0,0.0,22.0,2707.386667,0.0,0.009722221999999999,0.0,0.0,9.0,3.0,2.0,1.0,1.0,1.0,1.0,False
1778,0.0,0.0,0.0,0.0,8.0,758.1666667000001,0.025,0.05,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,False
10707,0.0,0.0,5.0,53.83333333,2.0,31.16666667,0.0,0.033333333,0.0,0.0,7.0,2.0,2.0,4.0,2.0,1.0,0.0,False
20055,0.0,0.0,0.0,0.0,15.978189411747444,516.2697191175968,0.0,0.012785071348549157,31.270190308984578,0.1978189411747443,5.32969823529124,2.0,2.0,1.0,2.659396470582481,0.0,0.0,True
2535,4.0,71.3,0.0,0.0,66.0,4415.333333,0.009950249,0.02453119,0.0,0.4,6.0,2.0,2.0,6.0,11.0,1.0,0.0,False
15026,0.6336563951111045,7.603876741333254,0.0,0.0,31.930748839111164,919.402081535062,0.0019802355535844603,0.012777583477466613,4.666936575502327,0.0,2.5644052342222685,1.6336563951111045,3.534625580444418,2.9009691853333135,2.0,0.6336563951111045,0.3663436048888955,True
6756,1.0,7.0,0.0,0.0,11.0,98.1,0.035555556,0.058412698,0.0,0.0,4.0,1.0,1.0,1.0,20.0,1.0,0.0,False
10495,5.0,501.75,0.0,0.0,18.0,628.5833332999999,0.004761905,0.012698413,37.02263046,0.0,7.0,2.0,2.0,3.0,3.0,1.0,0.0,True
829,1.0,3.0,0.0,0.0,11.0,271.71666669999996,0.0,0.016666667,0.0,0.0,5.0,4.0,1.0,3.0,2.0,1.0,1.0,False
3973,0.0,0.0,0.0,0.0,20.0,196.83333330000002,0.04,0.06333333299999999,0.0,0.6,6.0,2.0,2.0,1.0,4.0,1.0,0.0,False
2972,3.0,135.0,0.0,0.0,25.0,2765.2,0.008,0.016888889,0.0,0.0,6.0,2.0,2.0,2.0,1.0,1.0,0.0,False
4768,0.0,0.0,0.0,0.0,17.0,697.5166667000001,0.0,0.017647059,0.0,0.8,6.0,2.0,2.0,1.0,2.0,1.0,0.0,False
9004,10.0,149.013357,2.0,138.0,78.0,2207.366936,0.002380952,0.012458391999999999,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,False
19313,7.626758334286546,959.8883546919275,0.0,0.0,30.600343753574546,1024.5094866336315,0.004772050535291727,0.01339500712022581,15.061419851864512,0.0,1.2799312492850912,2.0,9.253516668573091,6.440137501429818,3.306345829997092,0.09331041642836368,0.9066895835716363,True
12744,4.409027022225848,71.71136209457575,4.0,151.4981222168077,53.06488030476501,1799.8474292475046,0.003385202263367288,0.011878732536883799,49.93445405792023,0.0,7.0,2.311706565078329,2.0,1.0,2.0,1.0,0.6558532825391646,True
17514,2.1544736437429375,247.71807182112053,1.0,37.42951795528013,98.7073674498305,4995.5563562000625,0.003923635912764714,0.014765921320881772,8.685025065609267,0.0,6.051491214580979,2.1029824291619583,2.0,1.0,5.742543927095104,1.0,0.05149121458097916,True
7577,4.0,103.6,1.0,27.2,26.0,2609.0,0.0,0.002380952,47.12454606,0.0,7.0,2.0,6.0,1.0,2.0,1.0,1.0,True
10265,2.0,13.0,0.0,0.0,19.0,637.4285714,0.00952381,0.042857143,13.1307834,0.0,7.0,2.0,2.0,1.0,3.0,1.0,0.0,False
15348,2.7846217643856743,67.9617617534986,0.7846217643856743,0.0,130.646134706843,4754.0194369229785,0.005558933444778268,0.011532499494579346,36.27804594569104,0.0,7.0,2.0,2.0,1.4307564712286513,1.7846217643856743,1.0,0.0,True
3646,3.0,119.0,1.0,86.0,25.0,413.72222220000003,0.0,0.013076923,15.40042308,0.0,6.0,1.0,1.0,7.0,4.0,1.0,0.0,False
18957,5.210681016213399,60.000326591363134,0.0,0.0,14.316511408995861,403.5427080149745,0.0032888290991108377,0.025216689280867073,9.254542354911367,0.0,4.4213620324267975,1.736893672071133,1.736893672071133,1.7893189837866013,3.736893672071133,1.0,0.0,True
1451,0.0,0.0,0.0,0.0,7.0,147.25,0.028571429,0.04571428599999999,0.0,0.0,5.0,1.0,1.0,6.0,3.0,1.0,0.0,False
15464,8.507255628760998,279.8535834411026,0.0,0.0,36.944119204487855,1168.0555203996187,0.0,0.005013305149183624,20.50694733290492,0.0,6.929607946965857,1.1407841060682862,1.070392053034143,8.859215893931713,18.732943045385426,0.0,0.0,True
17489,5.182331400020322,84.88904870457208,4.0,192.478212621152,31.668548466741182,539.9424202910054,0.008226434868320134,0.007940122822236897,18.262325613790008,0.0,4.878445733319785,1.4696114333299461,1.4696114333299461,1.9392228666598925,3.0607771333401077,1.0,0.0,True
5068,0.0,0.0,0.0,0.0,13.0,490.08333330000005,0.0,0.0036363640000000004,11.988,1.0,6.0,1.0,8.0,1.0,11.0,0.0,1.0,True
9962,0.0,0.0,0.0,0.0,14.0,1404.75,0.0,0.021428571,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,False
17222,3.664459686082706,27.333222984304136,0.0,0.0,3.219279581443608,42.429951938609776,0.022259005231954898,0.03245277326780441,0.0,0.0,0.44518010463909796,2.445180104639098,2.0,2.0,2.445180104639098,0.44518010463909796,0.0,True
6317,0.0,0.0,0.0,0.0,11.0,199.5,0.127272727,0.14242424199999998,0.0,0.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0,False
10422,2.0,11.0,0.0,0.0,11.0,976.0,0.024358974,0.044688645,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,False
11412,2.0,26.75,0.0,0.0,103.0,2546.856685,0.014920635,0.025223356000000002,0.0,0.0,7.0,3.0,2.0,1.0,1.0,1.0,0.0,False
7589,0.0,0.0,0.0,0.0,4.0,39.8,0.0,0.05,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,False
11601,3.0,22.0,0.0,0.0,10.0,53.83333333,0.025,0.0375,0.0,0.0,1.0,4.0,2.0,3.0,10.0,1.0,1.0,False
5554,10.0,340.9,3.0,269.8,99.0,3611.978569,0.0006410259999999999,0.00210649,0.847337986,0.0,4.0,2.0,2.0,1.0,7.0,1.0,0.0,True
13952,11.972523867368297,330.352589942853,1.1172169183626006,42.03528655339285,29.917571602104893,1512.0896988303114,0.0011822985808822852,0.02142601355753628,10.212912960323404,0.0,7.0,1.5586084591813003,1.5586084591813003,6.351650755087801,10.0,1.0,0.0,True
13043,0.0,0.0,0.38742585087115944,0.0,51.96346393867493,2751.727997127107,0.009685646271778987,0.013848934824927238,0.0,0.0,7.0,1.6125741491288406,1.6125741491288406,2.774851701742319,2.6125741491288403,1.0,0.0,True
8257,0.0,0.0,0.0,0.0,8.0,428.5,0.025,0.0375,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,False
12465,1.945587018709799,70.7868845044757,0.0,0.0,23.412739420645728,1783.0313696217843,0.008056521575820905,0.022395734185189278,32.380809558020715,0.0,7.0,2.0,2.0,1.3151956729032663,9.53284759806407,1.0,0.0,True
20092,5.103655001267249,178.15930187389117,0.0,0.0,23.570102506969874,1409.4008330265278,0.002767967162289934,0.01788729799922833,27.071034745273938,0.0,5.525913750316812,1.4740862496831877,1.4740862496831877,2.0,3.0518275006336246,1.0,0.4740862496831876,True
3051,0.0,0.0,0.0,0.0,7.0,323.5,0.0,0.057142857000000005,0.0,0.0,6.0,2.0,2.0,1.0,5.0,0.0,0.0,False
9301,0.0,0.0,0.0,0.0,49.0,2259.047619,0.008163265,0.034693878,0.0,0.0,7.0,2.0,2.0,8.0,1.0,1.0,0.0,False
9866,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,1.0,2.0,2.0,6.0,13.0,1.0,0.0,False
15786,0.8314826803587905,3.325930721435162,0.8314826803587905,0.0,21.49444804107637,364.07029974596117,0.0,0.010973156115321967,1.208911727388162,0.0,7.831482680358791,2.1685173196412095,2.0,1.5055519589236286,2.0,1.0,0.0,True
19849,7.122990692895613,186.07485805225656,1.0,77.49405667059244,108.82459813857912,2929.1664114192554,4.55588794854587e-05,0.0038077008002955198,12.014391053237205,0.0,5.122990692895613,3.473794415737368,1.0,1.1754018614208774,4.227813029946142,0.17540186142087744,0.0,True
11421,7.0,120.375,0.0,0.0,17.0,446.38333330000006,0.0,0.008333333,0.0,0.0,1.0,2.0,2.0,7.0,2.0,0.0,0.0,False
3781,2.0,386.0,1.0,25.0,31.0,2725.0,0.010909091000000001,0.017482517,0.0,0.0,6.0,2.0,6.0,2.0,5.0,1.0,1.0,False
5317,5.0,71.66666667,1.0,4.0,59.0,1702.369048,0.00078125,0.009867424,6.560625,0.0,6.0,2.0,2.0,6.0,1.0,1.0,0.0,True
9934,0.0,0.0,0.0,0.0,17.0,308.25,0.023529412000000003,0.064705882,0.0,0.0,7.0,2.0,2.0,1.0,13.0,1.0,0.0,False
14245,6.516354537537568,77.91560581343794,0.4836454624624319,0.9672909249248638,35.90187277477459,1050.923480896092,0.010235287840190791,0.014161433987504636,19.454868459063523,0.0,6.516354537537568,2.483645462462432,2.0,7.549063612612704,7.130836300300545,1.0,0.5163545375375681,True
8524,7.0,118.5,0.0,0.0,28.0,829.2083332999999,0.0,0.015151515,17.79456354,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,False
11444,2.0,40.25,0.0,0.0,23.0,766.25,0.008333333,0.025,24.07951908,0.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,True
598,0.0,0.0,0.0,0.0,11.0,253.0,0.0,0.027272727000000004,0.0,0.0,5.0,2.0,2.0,2.0,1.0,1.0,0.0,False
11771,0.0,0.0,0.0,0.0,12.0,115.25,0.066666667,0.108333333,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,False
3154,4.0,109.0,2.0,34.0,30.0,1049.833333,0.0125,0.028645833,0.0,0.0,6.0,2.0,2.0,6.0,4.0,1.0,1.0,False
18420,0.8805113515398671,3.5220454061594686,0.0,0.0,20.83642053922093,469.89792922822795,0.0008851010510241269,0.006657627997974678,33.575694714187854,0.0,3.1194886484601327,1.0,1.0,1.1194886484601327,3.7610227030797345,1.0,0.0,True
1415,0.0,0.0,0.0,0.0,10.0,130.1666667,0.055555556,0.083333333,26.66133333,0.0,5.0,3.0,2.0,1.0,8.0,1.0,0.0,False
13027,6.180983256404636,631.7287845679585,6.0,210.15824818353565,179.6693680152396,10900.038377132929,0.005168317159596335,0.018260930268352304,16.088333195865477,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,True
4572,0.0,0.0,0.0,0.0,9.0,231.5,0.022222222000000003,0.04444444400000001,0.0,0.0,6.0,2.0,2.0,8.0,3.0,1.0,0.0,False
16612,0.0,0.0,2.7734776135581583,9.707171647453555,7.693369403389539,287.8582951450877,0.020317031274565536,0.05026419222880462,0.0,0.0,7.0,2.6933694033895397,2.6132611932209207,5.160216420337237,2.0,1.0,0.0,True
498,5.0,59.0,0.0,0.0,3.0,44.66666667,0.0,0.025,0.0,0.0,5.0,2.0,4.0,6.0,2.0,1.0,1.0,False
4103,0.0,0.0,0.0,0.0,17.0,582.4,0.066666667,0.07111111099999999,0.0,0.2,6.0,3.0,2.0,4.0,13.0,1.0,0.0,False
6073,4.0,102.3,0.0,0.0,59.0,1684.4966670000001,0.0,0.00952381,25.85442016,0.0,7.0,2.0,2.0,2.0,4.0,1.0,0.0,False
902,0.0,0.0,0.0,0.0,25.0,585.0,0.0,0.016,0.0,0.0,5.0,4.0,1.0,1.0,3.0,1.0,0.0,False
6109,1.0,227.6,0.0,0.0,27.0,1301.3,0.020689655,0.022413792999999998,5.9044075629999995,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,False
7475,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,0.0,2.0,2.0,1.0,3.0,1.0,0.0,False
6384,2.0,12.1,0.0,0.0,4.0,38.3,0.00952381,0.066666667,0.0,0.0,7.0,1.0,2.0,1.0,5.0,1.0,0.0,False
20612,14.19984341567249,351.7432253268661,11.377655989967492,704.8351579275514,94.93312455422999,2941.185491290209,0.0033344007702507373,0.011234663466577876,3.7243609813043967,0.0,6.088906287147501,1.0,1.088906287147501,2.822187425704998,1.0,1.0,0.0,True
1237,0.0,0.0,0.0,0.0,21.0,263.0,0.00952381,0.030952381,0.0,0.0,5.0,2.0,6.0,1.0,3.0,1.0,0.0,False
892,0.0,0.0,0.0,0.0,27.0,1206.0,0.016,0.032,0.0,0.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,False
9141,2.0,7.0,0.0,0.0,20.0,454.91666669999995,0.009090909,0.025757576,0.0,0.0,7.0,2.0,2.0,1.0,10.0,1.0,0.0,False
14471,3.2241181188033483,85.91437243894589,0.0,0.0,40.655291287179914,2230.570598294501,0.002466502810093337,0.009189630691238399,25.83687240174361,0.0,3.448236237606696,1.4080393729344494,1.4080393729344494,4.959803135327753,4.448236237606697,0.5919606270655506,0.40803937293444936,True
16462,0.0,0.0,0.0,0.0,23.886604904541198,607.8543515567513,0.0010164266253259828,0.005592046524979813,19.464886556313594,0.0,6.886604904541198,3.9838007006487426,1.0161992993512574,1.0323985987025148,1.9838007006487426,0.016199299351257412,0.0,True
10768,0.0,0.0,0.0,0.0,11.0,460.83333330000005,0.027272727000000004,0.025757576,0.0,0.0,1.0,3.0,2.0,6.0,2.0,1.0,1.0,False
14613,6.18280962792621,109.77517549289439,0.0,0.0,14.005452953594155,519.8885487974522,0.0,0.011809342227929811,33.83585879683364,0.0,6.18280962792621,2.0,2.0,1.9085951860368948,2.0,0.09140481396310507,0.0,True
13436,3.8664443870894125,247.7096817004885,1.5667778064552937,333.15728474785556,20.0,1356.3119117701497,0.0,0.004332221935447062,57.82642740748495,0.0,6.1335556129105875,1.5667778064552937,1.5667778064552937,4.1335556129105875,3.2671112258211754,0.43322219354470615,0.0,True
12426,1.9661023286434953,22.038139554021846,0.0,0.0,27.57626041306058,2957.5864527820645,0.007431556671442989,0.032179860142654254,8.714493146359741,0.0,7.0,2.0,2.0,6.067795342713009,2.0,1.0,0.0,True
19664,5.696788846049127,104.48049257752493,0.0,0.0,5.483944230245639,90.20948205500092,0.004645259205923799,0.04235167762995134,0.0,0.0,2.819266923705234,2.0,4.090366538147383,5.180733076294766,3.819266923705234,0.6967888460491277,0.3032111539508723,True
14305,0.0,0.0,0.795333423588652,40.56200460302125,29.20466657641135,1225.3465000676915,0.0,0.00968949155766158,24.909721923699667,0.0,5.7953334235886516,3.590666847177304,2.409333152822696,1.204666576411348,3.590666847177304,0.0,0.0,True
4217,0.0,0.0,0.0,0.0,22.0,401.1666667,0.0,0.013636364,0.0,0.0,6.0,2.0,2.0,1.0,3.0,1.0,0.0,False
20419,1.334084643710927,6.003380896699172,0.0,0.0,28.660280528457122,1524.9068432834797,0.010672677149687417,0.029220844930849192,11.824807903254072,0.0,4.998873034433609,2.0,2.0,3.668169287421854,2.0,1.0,0.3329576781445365,True
16290,0.8985057586809048,0.0,0.0,0.0,3.7104596892336668,258.441781672745,0.0,0.0381956579095507,49.624557430818946,0.0,7.695517276042715,1.8985057586809049,1.8985057586809049,1.0,3.7970115173618098,0.8985057586809048,0.10149424131909524,True
13378,0.7801141155713525,0.0,0.4397717688572951,0.0,65.45509303043184,2626.6227155441925,0.0212609448505594,0.025808826477235997,0.0,0.0,7.0,3.0,2.0,1.2198858844286475,4.418744728715122,1.0,0.7801141155713525,True
17437,0.33921174074978566,4.09315500617812,0.0,0.0,28.48029351874464,592.8750091129913,0.0,0.00796423348237273,13.761663332782355,0.0,7.678423481499571,2.0,3.982364777750643,1.6607882592502143,3.982364777750643,1.0,0.6607882592502143,True
10301,12.0,1449.666667,4.0,559.0833332999999,127.0,4876.007712,0.005755395999999999,0.029203072000000004,5.751219035,0.0,7.0,2.0,2.0,1.0,2.0,1.0,0.0,False
20783,6.236731486721821,118.66723629190281,1.0,24.14280101763186,135.34287959294727,5350.426676527697,0.005255540022984708,0.019109759767791182,1.6599597016654983,0.0,7.0,2.0,3.5265370265563587,3.236731486721821,8.106148106225435,1.0,0.0,True
17990,6.631589984747732,70.5587069458847,4.447384977121599,226.63075114392007,68.89497966445012,2188.3458644820594,0.0023616026949359464,0.016686299119481867,39.0543292460532,0.0,7.0,2.0,2.0,2.9210250381306686,1.8157949923738663,1.0,0.0,True
10820,0.0,0.0,0.0,0.0,47.0,3650.316667,0.0,0.003333333,97.19657367,0.0,7.0,2.0,2.0,1.0,10.0,1.0,0.0,True
6959,3.0,22.2,0.0,0.0,2.0,836.2,0.0,0.04,0.0,0.0,9.0,2.0,2.0,8.0,2.0,0.0,1.0,False
6511,0.0,0.0,0.0,0.0,18.0,426.0666666999999,0.0,0.033333333,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,False
17665,4.472391010815041,278.3486639982518,0.0,0.0,12.587934831530827,411.5191264318229,0.02600383302467378,0.042534579306775996,15.601477058852325,0.0,8.175869663061652,3.412065168469174,1.5879348315308264,1.8241303369383473,8.879348315308263,1.0,0.5879348315308264,True
6778,0.0,0.0,0.0,0.0,5.0,280.2,0.0,0.033333333,19.50605707,0.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,True
13103,2.8418118138061765,59.6780480899297,2.0527293953979413,209.29883960935285,19.630894232214413,459.9851490685055,0.008963080185041704,0.013034503193353753,2.1510007723472953,0.0,1.2109175815917648,3.0,2.0,7.0,2.0,0.05272939539794119,0.05272939539794119,True
2118,1.0,22.75,0.0,0.0,16.0,461.08333330000005,0.0,0.011458333000000001,17.991,0.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,False
5007,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,6.0,3.0,2.0,3.0,2.0,1.0,1.0,False
15821,2.307704517391508,36.99237484565329,0.0,0.0,2.8461477413042457,18.828234023980396,0.028204924428092287,0.05683743711315077,0.0,0.0,3.615409034783016,2.8461477413042457,2.0,3.461556776087262,2.8461477413042457,0.846147741304246,1.0,True
6766,9.0,449.8166666999999,0.0,0.0,17.0,200.95,0.0,0.024603175,0.0,0.0,9.0,2.0,2.0,1.0,2.0,1.0,0.0,False
158,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,False
1708,0.0,0.0,0.0,0.0,7.0,370.8333333,0.028571429,0.057142857000000005,0.0,0.0,5.0,2.0,2.0,2.0,3.0,1.0,0.0,False
8070,2.0,83.0,0.0,0.0,15.0,630.0,0.0,0.003333333,42.23025869,0.0,1.0,4.0,1.0,3.0,1.0,1.0,1.0,True
5032,0.0,0.0,0.0,0.0,16.0,650.8333332999999,0.0,0.019047619,13.99,0.0,6.0,2.0,2.0,7.0,2.0,1.0,0.0,True
5208,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.0,6.0,3.0,2.0,9.0,13.0,1.0,0.0,False
14117,3.1430413690873125,88.24620084893472,0.0,0.0,12.286082738174624,294.4575975374237,0.0,0.015410808533800351,70.90607114660264,0.0,2.1430413690873125,2.0,2.0,3.286082738174625,2.0,0.0,0.0,True
20073,2.9273957985957852,39.388044181384146,0.0,0.0,30.89932310772318,861.5597463614605,0.0021947173964531608,0.012194814592014373,8.3514369805972,0.0,6.463697899297893,2.463697899297893,3.304453151053161,5.304453151053161,2.695546848946839,0.7681510503510537,0.0,True
16090,2.0,19.44865439573425,0.0,0.0,28.0,1185.7106444252304,0.0,0.008361468721761352,19.79408999773292,0.0,1.3589235165873994,2.91026912085315,11.102691208531501,8.282152966825201,2.0,1.0,0.0,True
9442,0.0,0.0,0.0,0.0,12.0,115.0,0.083333333,0.1,0.0,0.0,1.0,3.0,2.0,8.0,1.0,1.0,0.0,False
5050,1.0,51.0,0.0,0.0,66.0,1859.5,0.005128205,0.00974359,0.0,0.4,6.0,2.0,2.0,2.0,2.0,1.0,0.0,False
3155,2.0,180.5,0.0,0.0,12.0,472.91666669999995,0.0,0.018181818,0.0,0.0,6.0,1.0,1.0,3.0,3.0,0.0,0.0,False
14048,1.4599704429628408,47.39651429244657,0.0,0.0,21.560413798520226,636.3288348900686,0.0,0.015133431883476902,22.939122941008954,0.0,7.160118228148637,2.0,3.0800591140743183,6.080059114074318,2.620088671111477,1.0,0.540029557037159,True
19186,1.7229623938406684,194.84853061862,0.0,0.0,15.31347966029014,678.7786448074683,0.0,0.003894440993931528,33.122955798631146,0.0,7.0,2.855407521231866,2.0,2.7108150424637323,2.8675548726088023,0.8554075212318663,1.0,True
6849,4.0,76.8,0.0,0.0,59.0,2050.292399,0.010055755,0.022337803,0.0,0.0,3.0,2.0,6.0,2.0,7.0,1.0,0.0,False
6225,14.0,293.6333333,3.0,11.5,182.0,3539.944615,0.010209424,0.033524992999999996,0.7020867609999999,0.0,0.0,2.0,5.0,1.0,1.0,1.0,0.0,False
7938,0.0,0.0,0.0,0.0,32.0,2479.342857,0.0,0.010967741999999999,0.0,0.0,7.0,2.0,2.0,3.0,7.0,1.0,0.0,False
754,1.0,5.0,0.0,0.0,13.0,271.0,0.0,0.003571429,0.0,0.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,False
2094,0.0,0.0,0.0,0.0,4.0,158.0,0.05,0.1,0.0,0.0,6.0,2.0,2.0,4.0,13.0,1.0,0.0,False
20081,8.623014945115221,415.1473051759402,9.06547758232717,945.2074812069171,127.26191032930868,2488.330078541055,0.002602129080071357,0.02035218454146101,2.9725935600934137,0.0,7.0,1.8442462637211947,2.0,2.6884925274423894,2.8442462637211947,1.0,0.15575373627880518,True
15485,0.3332140505154143,0.9996421515462428,0.0,0.0,23.332856202061656,889.6675016463921,0.0,0.018383072258482527,12.859725244690903,0.0,6.0,2.0,2.0,5.000715696907514,3.333571898969171,1.0,0.6667859494845857,True
10197,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.1,0.0,0.0,7.0,2.0,2.0,1.0,1.0,1.0,0.0,False
9785,0.0,0.0,0.0,0.0,5.0,368.0,0.0,0.016666667,0.0,0.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,False
2480,0.0,0.0,0.0,0.0,36.0,1135.166667,0.0074074069999999995,0.040277778,0.0,0.0,6.0,1.0,1.0,1.0,4.0,1.0,1.0,False
20613,0.0,0.0,0.6678357266260574,0.0,52.304106834348566,2783.1338861588815,0.016695893165651433,0.019760877391675584,16.406495759614504,0.0,6.667835726626057,1.9964928201218277,2.3286570934957704,3.6678357266260573,2.0,1.0,0.0,True
10383,0.0,0.0,0.0,0.0,47.0,2455.1476190000003,0.0074074069999999995,0.023703704,0.0,0.0,7.0,3.0,2.0,1.0,3.0,1.0,0.0,False
12174,7.0,533.5913534,4.0,333.5,85.0,5496.630354999999,0.010192616,0.025284123,5.145928873,0.0,7.0,3.0,2.0,1.0,13.0,1.0,0.0,False
10321,8.0,342.75,0.0,0.0,12.0,653.125,0.01,0.03,0.0,0.0,7.0,2.0,2.0,7.0,2.0,1.0,0.0,False
19148,3.2385803722659663,47.558385504884804,0.7461934574219888,5.223354201953922,38.89341680781568,3071.612785970849,0.0028158244380257556,0.017292162168436598,22.525117182539756,0.0,3.9847738296879553,1.7461934574219888,1.7461934574219888,3.0,6.477160744531933,1.0,0.0,True
