Administrative;Administrative_Duration;Informational;Informational_Duration;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;SpecialDay;Month;OperatingSystems;Browser;Region;TrafficType;VisitorType;Weekend;Revenue
0.4408936219602865;33.067.021.647.021.400;0.881787243920573;15.210.829.957.629.800;7.987.217.039.057.030;4.467.649.809.143.650;0.0026624114571192022;0.015847757841640525;0.0;0.0;7.0;2.0;2.0;21.182.127.560.794.200;2.0;2.0;0.0;True
5.162.535.438.063.130;8.168.924.363.825.920;0.0;0.0;8.676.310.244.707.330;37.845.590.918.468.700;0.0022573502805205005;0.015257594402346772;848.412.357.535.997;0.0;7.0;14.187.322.809.684.300;2.256.196.842.905.290;551.239.368.581.059;18.374.645.619.368.600;15.812.677.190.315.600;0.0;True
979.548.150.062.336;6.933.501.427.556.130;1.0;1.214.209.262.609.080;3.092.033.324.719.480;13.595.321.608.546.700;0.004054313036964337;0.016408408619555233;7.010.574.124.083.610;0.0;555.112.962.484.416;2.0;365.338.887.453.248;210.225.924.968.832;469.322.225.093.504;0.8977407503116801;0.0;True
13.711.641.164.524.700;5.553.283.018.280.180;0.0;0.0;30.886.507.650.642.500;5.392.998.642.501.930;0.0;0.010374674255115493;8.146.561.429.511.200;0.0;2.113.492.349.357.430;11.855.820.582.262.300;2.556.746.174.678.710;1.0;7.443.253.825.321.280;16.288.358.835.475.200;0.8144179417737604;True
0.2752832846907569;5.230.382.409.124.380;0.0;0.0;10.137.641.642.345.300;7.224.859.419.342.000;0.0;0.021457546285659924;10.018.226.627.752.600;0.0;6.0;11.376.416.423.453.700;11.376.416.423.453.700;35.870.750.729.638.600;2.0;0.2752832846907569;0.8623583576546215;True
4.0;8.995.825.572.130.590;0.0;0.0;2.683.379.238.890.420;305.057.761.107.821;0.005863347545222079;0.020833349939800575;18.489.204.442.345.300;0.0;3.0;2.0;4.814.406.765.418.460;4.296.398.308.645.380;2.0;2.0;1.0;True
0.4242270870527195;7.636.087.566.948.950;0.0;0.0;19.454.637.477.683.600;13.293.989.274.640.500;0.0;0.02393445104050432;14.338.691.856.295.400;0.0;6.151.545.825.894.560;2.0;32.726.812.611.581.500;14.242.270.870.527.100;24.242.270.870.527.100;0.0;0.5757729129472805;True
20.789.126.795.149.200;4.755.512.754.390.400;17.795.922.548.180.900;4.639.582.515.416.890;11.039.456.339.757.400;20.294.133.981.930.000;0.0;0.014934239680449532;28.235.701.460.575.100;0.0;3.519.728.169.878.730;1.740.135.915.060.630;1.740.135.915.060.630;2.480.271.830.121.260;2.0;2.0;0.2598640849393661;True
0.42096783185822906;18.241.939.379.120.000;0.0;0.0;3.0;603.387.225.523.139;0.118612885981065;0.14714514981292554;0.0;0.0;5.737.096.504.425.310;3.420.967.831.858.220;2.0;1.0;8.474.193.008.850.620;2.0;0.42096783185822906;True
0.9953409425457959;19.906.818.850.915.900;1.0;0.19335088434947068;7.709.784.020.653.820;2.475.800.155.775.340;0.005105168057464815;0.0264128718623333;0.0;0.0;10.279.543.447.252.200;2.0;2.0;1.0;2.0;2.0;0.0;True
2.858.506.658.071.750;1.088.102.099.587.070;2.0;7.798.329.343.862.090;39.604.159.793.722.200;12.178.117.865.116.900;0.019158950600444126;0.029159197938118442;11.478.011.998.285.300;0.0;65.707.466.709.641.200;18.585.066.580.717.500;14.292.533.290.358.700;3.141.493.341.928.240;2.858.506.658.071.750;2.0;0.0;True
3.221.839.120.281.260;56.445.057.407.549.900;0.3054597800703167;7.331.034.721.687.600;5.461.091.956.014.060;37.251.240.529.562.100;0.0028631944891578777;0.018737230401068335;11.296.065.519.688.900;0.0;7.778.160.879.718.730;33.890.804.398.593.600;2.0;6.556.321.759.437.460;93.344.826.391.562;2.0;0.0;True
2.145.502.704.105.340;15.123.633.153.059.600;0.0;0.0;10.618.165.765.298.200;19.994.053.487.221.600;0.003434254526397103;0.03727219230388533;3.435.402.637.944.350;0.0;4.381.834.234.701.780;16.181.657.652.982.100;16.181.657.652.982.100;34.726.630.611.928.600;2.381.834.234.701.780;2.0;0.3818342347017827;True
4.680.794.638.667.710;15.046.344.566.516.700;0.0;0.0;7.908.476.783.200.620;24.107.859.213.329.500;0.00419664225293923;0.016781959828058836;15.709.891.100.848.200;0.0;7.680.794.638.667.710;2.0;33.615.892.773.354.200;13.192.053.613.322.800;16.807.946.386.677.100;2.0;0.0;True
11.584.408.725.773.000;8.688.306.544.329.770;0.0;0.0;8.054.543.054.020.560;2.248.692.652.316.780;0.01683118254845393;0.04179592939345113;5.401.557.349.656.510;0.0;8.158.440.872.577.300;15.792.204.362.886.500;15.792.204.362.886.500;4.262.338.691.134.040;4.316.881.745.154.600;0.8415591274226966;0.5792204362886517;True
5.874.719.960.819.050;43.995.901.042.660.600;0.0;0.0;2.912.303.972.573.330;36.273.060.133.438.300;0.0029037575071432877;0.013754776178171696;1.312.463.241.428.230;0.0;7.874.719.960.819.050;1.041.760.013.060.310;1.041.760.013.060.310;32.505.600.783.618.900;2.041.760.013.060.310;19.164.799.738.793.600;0.0;True
52.598.151.136.302.400;130.269.516.068.232;0.0;0.0;5.0;929.160.793.835.088;0.0;0.022736239323322603;0.0;0.0;5.889.722.670.445.360;11.850.462.215.924.300;1.555.138.664.777.310;2.740.184.886.369.750;4.444.861.335.222.680;0.0;0.0;True
8.288.229.259.570.760;2.965.658.402.108.830;0.0;0.0;6.706.765.611.064.380;2.539.317.481.308.530;0.014042064988062656;0.03894071328852164;10.994.545.086.087.600;0.0;6.355.885.370.214.610;16.441.146.297.853.800;16.441.146.297.853.800;42.205.731.489.269.000;4.576.458.519.141.520;2.0;0.0;True
9.671.636.640.554.650;24.902.394.316.522.100;3.003.727.480.415.990;9.549.423.623.795.690;3.385.520.121.844.040;11.770.977.194.804.300;0.008350906129338732;0.013822421520505373;6.684.477.519.024.680;0.0;7.0;13.320.908.398.613.300;23.283.633.594.453.400;2.335.818.320.277.320;26.679.091.601.386.600;2.0;1.0;True
0.9967824703634468;0.0;0.0;0.0;5.990.025.658.126.680;19.953.348.881.206.600;0.0;0.003378924118294593;6.170.765.887.440.180;0.0;70.032.175.296.365.500;2.006.435.059.273.100;39.903.474.110.903.400;10.128.701.185.462.100;6.983.912.351.817.230;0.006435059273106392;0.0;True
18.259.393.591.780.100;8.216.727.116.301.050;0.0;0.0;3.930.545.480.616.490;1.145.410.960.626.910;0.0006825907261373216;0.026943036721689337;5.492.733.782.796.830;0.0;3.912.969.679.589.000;2.0;2.174.060.640.821.980;443.515.160.205.497;1.0;2.0;0.0;True
0.0;0.0;0.0;0.0;7.0;5.971.497.796.015.940;0.0;0.033333333;5.518.280.588.344.280;0.0;6.0;2.0;5.0;3.0;3.062.049.674.171.410;0.531024837085706;0.265512418542853;True
0.24853360388756318;0.9941344155502527;0.0;0.0;4.676.906.314.946.160;18.098.843.043.858.300;0.0010224030964323992;0.016548641185862696;4.764.754.255.686.540;0.0;5.497.067.207.775.120;24.970.672.077.751.200;32.543.991.883.373.100;5.757.331.980.562.180;3.0;2.0;0.7514663961124368;True
1.827.806.771.408.750;1.265.319.755.580.100;0.413903385704379;13.741.592.405.385.300;7.137.967.795.234.790;17.645.037.869.440.600;0.0;0.024455390340059627;5.954.650.961.065.680;0.0;5.551.871.180.939.170;2.0;2.0;1.0;2.0;0.27593559046958593;0.862032204765207;True
6.634.418.863.982.180;1.445.995.204.646.720;0.0;0.0;25.806.513.183.893.000;5.563.529.141.897.140;0.006357932673151241;0.016511972824774335;62.199.661.089.191.300;0.0;7.096.743.408.053.450;1.0;1.365.581.136.017.810;2.827.905.680.089.090;2.0;2.0;0.36558113601781905;True
18.922.937.371.883.700;30.169.447.073.580.200;0.0;0.0;42.615.593.942.174.400;20.681.831.987.294.600;0.0;0.02568160117356254;1.161.839.139.292.730;0.4461468685941863;6.0;2.0;36.615.593.942.174.400;15.538.531.314.058.100;3.0;2.0;0.4461468685941863;True
0.0;0.0;0.8545436534208622;4.785.444.459.156.820;18.600.019.812.370.500;13.855.770.528.811.300;0.00606570130668839;0.01979019724666793;3.566.381.645.784.810;0.0;5.145.456.346.579.130;2.0;22.909.126.931.582.700;12.909.126.931.582.700;2.0;2.0;0.0;True
2.057.816.324.581.160;15.072.151.803.660.000;0.01927210819372016;0.0;1.900.963.605.409.680;7.161.532.113.011.420;0.004832603379861089;0.01628686826743688;10.764.523.717.829.100;0.0;501.927.210.819.372;1.0;1.0;700.963.605.409.686;100.963.605.409.686;2.0;1.0;True
25.083.780.968.159.700;2.952.538.501.276.360;0.5083780968159737;3.050.268.580.895.840;1.406.702.477.452.770;26.638.650.846.789.500;0.008193698550274407;0.019543922058845697;0.0;0.0;75.083.780.968.159.700;15.083.780.968.159.700;29.832.438.063.680.500;4.441.353.322.288.180;49.497.314.191.041.500;10.167.561.936.319.400;0.4916219031840263;True
3.791.762.223.643.410;48.455.150.903.527.100;11.041.188.881.782.900;18.217.961.654.941.800;1.346.756.260.894.370;37.742.005.476.966.500;0.001739574909177021;0.012685057173624033;43.992.352.270.385.500;0.0;7.0;15.520.594.440.891.400;15.520.594.440.891.400;18.958.811.118.217.000;4.864.416.108.624.020;0.8958811118217076;0.0;True
2.0;16.924.484.129.865.600;0.13746315213325766;0.0;17.625.368.478.667.400;525.002.655.189.699;0.032345131795002834;0.04275104986842013;29.471.951.452.899.700;0.0;6.862.536.847.866.740;28.625.368.478.667.400;2.0;12.749.263.042.665.100;7.450.147.391.466.960;17.250.736.957.334.800;0.0;True
0.0;0.0;0.0;0.0;13.950.967.038.707.700;1.160.741.525.126.410;0.013872067250754561;0.03297104671437478;2.212.459.442.094.080;0.0;6.453.994.929.031.950;17.730.025.354.840.200;17.730.025.354.840.200;16.809.923.935.479.300;3.319.007.606.452.060;0.45399492903195826;0.22699746451597913;True
0.8311870926223643;33.247.483.704.894.500;0.0;0.0;1.866.237.418.524.470;7.613.050.806.711.100;0.0;0.011888833117917332;3.854.033.656.204.150;0.0;5.831.187.092.622.360;11.688.129.073.776.300;2.0;1.0;28.311.870.926.223.600;0.0;0.16881290737763566;True
15.918.508.004.848.300;8.999.327.792.277.970;0.0;0.0;14.0;34.261.546.140.759.500;0.0;0.006452907174366054;6.418.698.084.322.900;0.0;6.210.865.599.353.540;1.197.283.600.161.610;1.197.283.600.161.610;17.891.344.006.464.500;2.802.716.399.838.380;0.0;0.0;True
0.0;0.0;0.0;0.0;8.888.522.924.566.670;8.845.140.743.353.810;0.041590395669456;0.035714727070296166;4.926.898.540.626.240;0.0;7.0;29.506.376.153.018.500;2.0;12.961.743.081.888.900;7.703.825.691.811.100;2.0;0.0;True
21.880.771.113.414.400;25.849.269.136.220.000;11.880.771.113.414.400;30.520.071.237.488.200;7.000.923.378.146.310;25.777.465.773.796.900;0.03215685355621428;0.06483618961609376;32.486.443.826.805.800;0.0;13.165.397.793.901.300;2.0;3.623.845.777.317.100;21.880.771.113.414.400;11.880.771.113.414.400;2.0;0.18807711134144733;True
0.0;0.0;0.0;0.0;6.702.478.042.179.630;19.159.657.556.834.800;0.003384397716011658;0.021294414208067138;0.0;0.0;7.0;13.923.817.574.694.000;13.923.817.574.694.000;4.038.091.212.652.970;6.860.945.940.244.760;2.0;0.6076182425305954;True
0.0;0.0;0.0;0.0;2.660.097.207.149.490;10.037.137.912.643.300;0.01071786100665878;0.04218906454062586;30.716.371.880.462.500;0.0;680.048.603.574.747;2.0;23.990.279.285.050.500;139.902.792.850.506;18.004.860.357.474.700;0.39902792850505997;0.80048603574747;True
2.815.450.237.831.040;4.946.995.261.614.140;0.0;0.0;21.461.374.405.422.300;16.268.557.298.728.600;0.0007381990486758369;0.006015023691929276;4.684.463.756.149.960;0.5446350713493122;609.227.488.108.448;2.0;409.227.488.108.448;2.0;2.815.450.237.831.040;0.18454976216895913;0.0;True
0.5363925129588367;210.265.865.079.864;0.0;0.0;2.739.082.246.112.340;12.110.331.648.038.400;0.00794655584687027;0.011143848988838977;13.302.666.509.950.000;0.0;7.0;30.727.850.259.176.700;2.0;23.908.224.611.234.800;14.636.074.870.411.600;10.727.850.259.176.700;0.0;True
13.913.613.105.477.200;22.865.314.227.931.100;0.0;0.0;9.195.680.655.273.860;34.447.636.505.229.000;0.0;0.006740766906387246;15.313.714.990.748.200;0.0;6.217.277.378.904.550;18.043.193.447.261.300;18.043.193.447.261.300;26.086.386.894.522.700;33.913.613.105.477.200;2.0;0.0;True
6.0;19.857.907.330.897.300;0.0;0.0;23.919.336.627.496.500;6.925.587.930.012.870;0.0;0.016028370123473423;8.327.989.072.033.230;0.0;31.895.024.706.224.100;13.649.170.784.370.600;2.0;5.445.580.450.940.510;4.189.502.470.622.410;0.0;0.36491707843706933;True
8.805.369.375.178.280;19.577.889.634.605.500;2.416.108.125.534.860;31.409.405.631.953.200;6.599.329.750.641.830;3.077.209.149.196.080;0.009942831782381702;0.022380290638828612;1.606.243.208.116.410;0.0;5.832.216.251.069.720;21.946.306.248.217.100;2.0;3.0;2.0;2.0;0.8053693751782873;True
4.369.144.793.855.590;8.861.387.837.366.790;6.214.868.763.133.570;2.132.683.285.254.680;20.691.447.938.555.900;11.873.247.756.306.500;0.001845723969277977;0.016252420612189802;2.069.742.674.558.080;0.0;7.107.434.381.566.780;13.691.447.938.555.900;13.691.447.938.555.900;16.308.552.061.444.000;2.0;0.7382895877111908;0.0;True
0.8466624270425706;3.386.649.708.170.280;0.0;0.0;30.466.624.270.425.700;6.744.214.691.793.550;0.006922696231627097;0.012409108882072098;16.687.537.669.143.500;0.6773299416340565;615.333.757.295.743;18.466.624.270.425.700;18.466.624.270.425.700;2.693.324.854.085.140;38.466.624.270.425.700;2.0;0.15333757295742945;True
4.0;1.901.247.305.228.670;0.6935599775110624;24.274.599.212.887.100;15.306.440.022.488.900;5.620.269.729.880.030;0.0;0.01216564675188629;14.285.355.157.727.100;0.0;6.919.320.067.466.810;23.064.400.224.889.300;2.0;16.935.599.775.110.600;4.693.559.977.511.060;2.0;0.30644002248893765;True
25.191.536.825.681.000;5.956.413.695.151.550;0.0;0.0;33.797.884.206.420.200;11.348.785.074.431.500;0.0;0.009494710516050634;3.817.257.729.593.710;0.0;8.0;13.797.884.206.420.200;13.797.884.206.420.200;4.139.365.261.926.070;26.202.115.793.579.700;0.7595768412840507;0.0;True
36.344.700.458.108.800;19.067.008.294.370.400;0.0;0.0;5.0;7.781.799.078.468.880;0.0;0.022275883256981856;6.109.270.193.773.870;0.0;4.813.763.440.225.400;2.0;4.0;6.544.823.348.603.620;2.0;0.0;0.0;True
0.0;0.0;0.4084900413213838;7.761.310.785.106.290;3.468.962.946.282.200;15.344.661.422.024.900;0.0;0.01948761198866059;903.943.073.707.241;0.0;6.591.509.958.678.610;15.915.099.586.786.100;15.915.099.586.786.100;1.0;28.169.800.826.427.600;2.0;0.5915099586786162;True
6.004.666.246.450.510;600.214.943.157.904;13.337.221.872.042.000;5.833.313.890.639.780;29.006.999.369.675.700;9.125.277.205.521.430;0.006257291010078924;0.012403158570636062;9.612.239.623.273.370;0.0;26.686.109.360.210.400;23.337.221.872.042.000;2.0;4.0;26.674.443.744.084.100;0.6674443744084186;0.3337221872042093;True
89.697.864.314.719;1.882.785.510.108.220;1.298.662.957.940.610;458.860.911.805.684;13.820.454.952.501.500;4.840.438.892.653.820;0.005720220235462633;0.011616242003876485;1.798.995.364.853.190;0.0;7.0;24.328.876.526.468.700;2.0;4.865.775.305.293.740;15.671.123.473.531.200;2.0;0.5671123473531283;True
3.390.111.257.873.910;21.377.192.843.806.400;0.40247218553152153;1.456.949.311.624.100;3.576.786.158.809.020;19.361.815.961.248.200;0.0026831480377008717;0.00771806330063414;2.034.096.498.369.480;0.0;72.074.165.565.945.600;14.024.721.855.315.200;14.024.721.855.315.200;39.876.390.723.423.900;15.975.278.144.684.700;2.0;0.40247218553152153;True
0.0;0.0;0.0;0.0;5.415.340.495.120.040;1.438.306.809.902.400;0.0;0.05056439671048764;971.065.900.996.111;0.0;34.153.404.951.200.400;2.0;61.354.552.078.079.200;1.0;2.0;2.0;0.0;True
0.0;0.0;0.0;0.0;12.662.887.810.440.600;49.918.871.230.562.400;0.0;0.017663711409417575;4.407.130.566.502.830;0.0;6.151.171.619.130.960;2.0;2.0;26.976.567.617.380.600;2.0;16.976.567.617.380.600;0.0;True
0.26693157383800203;12.011.920.822.710.000;0.0;0.0;36.266.931.573.838;11.641.863.997.381.100;0.0;0.02535265344559719;4.475.521.333.526.030;0.0;4.866.534.213.080.990;1.133.465.786.919.000;1.133.465.786.919.000;1.400.397.360.757.000;2.733.068.426.161.990;2.0;0.866534213080999;True
2.209.026.811.311.460;4.907.636.541.846.000;0.0;0.0;4.023.751.739.639.350;727.815.543.271.664;0.002986097244727594;0.017288173839663856;17.965.236.241.076.000;0.0;62.090.268.113.114.600;2.209.026.811.311.460;2.0;3.209.026.811.311.460;36.722.144.904.917.400;2.0;0.0;True
3.531.199.532.363.960;7.669.414.665.762.700;0.0;0.0;12.062.399.064.727.900;5.460.405.227.512.890;0.007212314706400387;0.008097647437406836;3.527.140.317.331.660;0.0;54.688.004.676.360.300;1.0;1.0;1.0;2.0;10.623.990.647.279.200;0.0;True
0.660338264018382;5.943.044.376.165.430;0.0;0.0;4.149.154.339.954.040;15.948.350.810.636.700;0.0035137422369112496;0.013101035161150795;41.609.185.712.663;0.0;1.679.323.471.963.230;2.339.661.735.981.610;2.0;469.830.867.990.809;26.793.234.719.632.300;2.0;0.0;True
0.0;0.0;0.0;0.0;2.806.044.877.739.510;12.094.528.559.387.800;0.0;0.008923815096155967;0.0;0.0;7.0;2.0;2.0;36.868.162.591.317.100;26.263.674.817.365.700;0.20878916057885966;0.10439458028942983;True
10.951.064.289.652.200;25.224.122.033.955.900;2.262.233.927.586.920;278.885.409.745.448;54.361.970.556.881.000;1.272.254.856.906.600;0.0;0.009415224437498733;903.928.000.143.315;0.0;6.868.883.036.206.530;36.066.491.086.196.000;1.0;11.311.169.637.934.600;2.0;1.737.766.072.413.070;0.0;True
39.033.469.359.377.200;7.562.088.114.368.750;12.899.591.921.868.200;608.609.306.962.433;13.933.061.281.245.400;7.806.491.179.188.100;0.0004956567263894726;0.015511497570624791;11.409.145.075.092.400;0.0;5.193.306.128.124.540;19.033.469.359.377.200;19.033.469.359.377.200;13.866.122.562.490.900;2.0;2.0;0.9033469359377263;True
5.049.637.200.890.570;11.508.089.958.472.300;0.0;0.0;20.066.182.934.520.700;47.392.026.163.420.600;0.025679083512605658;0.028826680905529537;14.734.188.864.997.100;0.0;11.158.201.354.113.300;29.834.542.663.698.000;2.0;1.0;10.165.457.336.301.900;2.0;0.0;True
1.631.088.937.437.060;535.010.802.780.088;0.36891106256293593;2.250.357.481.633.900;243.875.314.399.545;1.604.773.256.228.340;0.0;0.011769473052344435;11.643.806.312.601.500;0.0;5.631.088.937.437.060;2.0;2.0;32.134.663.753.776.100;2.0;2.0;0.36891106256293593;True
5.357.134.032.941.730;13.366.805.189.090.100;0.0;0.0;37.971.389.744.943.600;2.429.828.486.891.440;0.0032936477171997118;0.018070006234753827;17.735.919.214.451.700;0.0;6.271.426.806.588.340;15.428.536.131.766.900;12.714.268.065.883.400;24.571.463.868.233.000;37.285.731.934.116.500;2.0;0.27142680658834617;True
0.028932888068448404;0.28932888068448404;0.0;0.0;9.971.067.111.931.550;6.936.880.637.724.440;0.0;0.021900745469120898;4.012.095.863.787.000;0.0;5.855.335.559.657.750;2.0;2.0;12.314.631.045.475.800;4.173.597.328.410.690;0.05786577613689681;0.0;True
3.726.439.643.867.350;1.227.456.348.954.320;0.0;0.0;31.301.919.525.156.400;1.386.806.389.717.760;0.0;0.006027244973620965;4.253.890.412.845.810;0.0;33.019.195.251.564.700;2.0;31.509.597.625.782.300;34.245.201.187.108.800;50.283.591.690.238.300;0.8490402374217627;1.0;True
4.110.497.880.833.990;10.880.083.866.305.400;2.0;40.727.715.158.881.200;86.259.668.079.444;3.723.194.602.467.620;0.011274612017142225;0.025829759673475634;39.813.202.371.931.500;0.0;4.944.751.059.583.000;13.425.414.900.694.900;13.425.414.900.694.900;1.0;4.740.331.920.555.990;2.0;1.0;True
18.946.938.111.203.900;22.432.946.612.601.100;0.1053061888796063;38.120.840.374.417.400;30.684.081.433.361.100;1.909.005.509.022.740;0.01188571393330436;0.03239319607552683;1.737.275.269.573.490;0.0;18.424.495.110.368.500;2.0;2.0;27.893.876.222.407.800;72.628.566.778.427.500;2.0;0.1053061888796063;True
8.0;12.283.304.755.616.400;3.0;24.120.738.575.111.400;541.526.243.567.085;17.182.828.214.676;0.003470547892206596;0.015174910402138852;10.055.016.781.845.600;0.0;39.672.947.807.053.200;15.054.508.698.824.400;1.0;4.461.843.910.822.870;2.0;2.0;0.49454913011755364;True
0.0;0.0;0.0;0.0;12.503.282.833.061.200;8.948.475.547.148.910;0.004139309558916829;0.016611952614550826;19.369.275.423.220.400;0.2980303001632237;6.0;2.0;34.901.515.008.161.100;3.516.414.165.306.460;34.901.515.008.161.100;0.9934343338774123;0.5032828330612938;True
6.239.949.034.478.220;6.028.547.500.615.900;0.44798980689564527;3.942.310.300.681.670;9.357.562.285.513.880;37.796.683.093.104.100;0.0014154109921694553;0.0061786652333692075;1.900.334.361.853.010;0.0;6.552.010.193.104.350;2.0;2.0;2.0;10.687.938.841.373.800;0.8959796137912905;0.44798980689564527;True
0.0012033468944160353;0.019253550310656564;0.998796653105584;5.093.862.930.838.470;2.899.759.330.621.110;12.255.185.515.983.500;0.0;0.010343521683915176;259.063.067.274.123;0.0;5.998.796.653.105.580;39.975.933.062.111.600;2.0;1.002.406.693.788.830;3.996.389.959.316.750;0.0024066937888320705;0.0;True
20.333.661.453.511.300;2.880.602.039.247.440;0.6444225697659101;8.538.599.049.398.300;8.461.007.206.388.070;5.981.681.790.632.240;0.0036670512050504846;0.014226783722366786;4.767.534.443.904.720;0.0;7.0;2.0;471.115.486.046.818;1.0;2.677.788.715.117.040;2.0;0.0;True
7.430.614.386.062.880;2.654.502.120.356.710;0.0;0.0;3.899.046.619.837.320;11.331.344.232.027.400;0.0025466441491975265;0.015730240590321343;11.475.736.009.668.200;0.0;61.387.712.278.742.300;2.0;2.0;828.230.935.656.186;2.574.152.514.750.510;2.0;0.0;True
3.528.953.165.936.380;8.245.295.181.771.740;0.0;0.0;4.826.281.004.381.700;5.809.081.408.847.370;0.008564487806420903;0.033333333;8.872.749.285.417.340;0.0;6.115.812.663.745.520;2.0;2.0;6.942.093.668.127.230;1.528.953.165.936.380;2.0;0.0;True
0.0;0.0;0.4474039270247975;18.343.561.008.016.600;21.0;45.713.393.466.202.300;0.0;0.010077790878734078;15.985.655.333.805.100;0.0;32.370.196.351.239.800;31.051.921.459.504.000;14.474.039.270.247.900;1.0;28.948.078.540.495.900;0.894807854049595;0.0;True
8.993.251.957.601.770;5.132.526.527.900.730;4.598.650.391.520.350;8.990.255.322.417.300;4.046.760.939.648.850;1.865.341.365.443.590;0.004774902169612524;0.01899570127064444;5.848.566.522.594.060;0.0;7.0;2.0;2.0;1.802.699.216.959.280;2.0;2.0;0.0;True
10.112.596.227.062.200;23.029.839.830.375.000;792.716.352.255.184;6.465.933.860.582.440;10.984.764.402.332.300;3.248.295.224.076.470;0.003768283048301811;0.015415848526089324;0.6227077460446065;0.0;6.814.567.295.489.630;1.814.567.295.489.630;1.814.567.295.489.630;2.185.432.704.510.360;1.814.567.295.489.630;2.0;0.0;True
2.007.312.685.342.770;23.893.479.844.578;0.503656342671389;0.0;60.882.997.034.515.500;3.124.340.459.439.950;0.012238255213234179;0.028613555957350285;126.669.986.569.465;0.503656342671389;7.489.030.971.985.830;2.503.656.342.671.380;2.0;39.780.619.439.716.600;2.007.312.685.342.770;2.0;0.503656342671389;True
9.587.461.580.951.460;6.095.251.009.007.420;0.0;0.0;3.305.830.772.063.430;14.367.735.309.628.000;0.003919658008990319;0.014367259942771687;23.127.943.172.034.200;0.0;7.0;14.708.461.396.828.400;14.708.461.396.828.400;3.0;5.174.923.161.902.930;0.941692279365689;0.5291538603171555;True
0.37735107726229544;8.553.291.084.612.030;18.742.163.075.792.300;12.747.805.661.221.800;3.272.962.399.706.010;8.608.801.271.249.290;0.0;0.002880232321185957;34.117.568.618.268.700;0.0;5.874.216.307.579.230;28.742.163.075.792.300;2.0;6.496.865.230.316.930;2.628.918.462.103.820;0.2515673848415303;1.0;True
0.0;0.0;0.0;0.0;19.862.271.287.600.800;5.940.385.594.742.020;0.0028806005189658396;0.009349057199953464;20.736.393.479.179.300;0.0;6.678.633.004.402.010;20.459.095.707.997.100;4.862.271.287.600.860;20.459.095.707.997.100;4.816.361.716.801.150;2.0;0.9540904292002884;True
0.0;0.0;0.0;0.0;10.264.535.165.791.300;16.532.515.781.015.600;0.028015986256564877;0.04861918842715179;0.0;0.0;7.0;10.661.337.914.478.300;10.661.337.914.478.300;11.984.013.743.435.100;2.0;2.0;0.9338662085521626;True
0.5224075423025892;4.701.667.880.723.300;0.0;0.0;12.0;7.576.099.927.574.230;0.0;0.019403134716914544;1.602.339.257.501.880;0.2089630169210357;4.567.222.626.907.760;2.0;2.0;4.656.852.796.118.120;29.551.849.153.948.200;0.0;0.0;True
0.5347575085408444;0.0;0.0;0.0;5.320.854.505.124.500;26.228.606.723.583.300;0.011258053036547254;0.014025804468424875;2.476.430.712.679.090;0.0;6.534.757.508.540.840;34.652.424.914.591.500;15.347.575.085.408.400;19.304.849.829.183.100;2.0;10.695.150.170.816.800;1.0;True
4.156.525.711.662.160;13.114.723.658.561.000;0.4626102846648654;14.340.918.824.610.800;4.767.998.172.635.400;16.661.215.700.488.600;0.0;0.005643176827949452;51.415.903.163.774.600;0.0;5.231.305.142.332.430;35.373.897.153.351.300;12.313.051.423.324.300;14.626.102.846.648.600;2.0;2.0;0.0;True
6.283.157.908.951.330;4.052.896.516.443.610;2.116.650.718.995.570;6.521.924.421.542.790;5.773.282.300.785.840;15.557.508.427.120.300;0.0017576578053081979;0.01788273688933974;0.45321528905629505;0.0;6.533.397.124.017.690;2.116.650.718.995.570;2.0;35.832.535.949.778.700;22.333.014.379.911.500;2.0;0.8833492810044243;True
0.2757060933216804;0.0;0.0;0.0;5.378.530.466.608.400;2.246.494.924.720.900;0.03732648628424247;0.06183804071404656;1.561.044.521.905.440;0.0;6.724.293.906.678.310;12.757.060.933.216.800;12.757.060.933.216.800;4.621.469.533.391.590;17.242.939.066.783.100;2.0;0.0;True
3.0;7.214.207.253.663.360;0.0;0.0;1.092.012.337.039.130;21.507.778.985.943.800;0.00046587540713548676;0.01847231142202207;11.003.055.597.731.000;0.0;5.040.853.688.731.730;2.0;4.877.438.933.804.800;1.0;1.531.097.953.512.490;2.0;0.0;True
28.342.036.439.747.200;915.900.783.609.239;1.556.135.762.649.810;5.112.271.525.299.630;24.981.853.805.242.900;8.586.129.103.291.140;0.005651016525676976;0.021246826264504592;2.231.457.410.901.820;0.0;7.0;2.0;2.0;1.0;4.224.543.050.599.260;2.0;0.0;True
5.107.644.968.783.400;1.957.640.278.873.070;18.923.550.312.165.900;4.777.327.779.961.370;1.352.917.396.254.000;5.554.437.854.602.690;0.003485889289362052;0.015322079776590555;7.479.525.400.568.280;0.0;7.0;2.0;7.620.386.583.422.420;6.107.644.968.783.400;2.0;2.0;0.297451677072197;True
2.753.192.250.115.040;12.906.101.737.911.200;4.0;234.548.888.242.752;2.224.680.774.988.490;9.185.590.109.673.230;0.006261400768040008;0.029475486651655704;27.012.699.820.690.000;0.17531922501150474;5.876.596.125.057.520;2.0;2.246.807.749.884.950;8.382.980.625.287.610;18.765.961.250.575.200;0.2468077498849528;0.0;True
